date,data_src,genus,species,length_m,mass_g,depth_num,depth_zone,commercial
1997,fbs,Parasciadonus,pauciradiatus,NA,NA,NA,bathydemersal,0
2020,fbs,Parascolopsis,akatamae,27.07999992,NA,150,demersal,NA
1981,fbs,Parascolopsis,aspinosa,21,NA,160,demersal,0
1993,fbs,Parascolopsis,baranesi,11.19999981,NA,330,bathydemersal,0
1981,fbs,Parascolopsis,boesemani,9.699999809,2.5,225,demersal,1
1996,fbs,Parascolopsis,capitinis,18.20000076,NA,NA,demersal,NA
1909,fbs,Parascolopsis,eriomma,35,NA,144.5,demersal,0
1843,fbs,Parascolopsis,inermis,18,NA,95.5,demersal,1
1996,fbs,Parascolopsis,melanophrys,17.70000076,NA,NA,bathydemersal,NA
1984,fbs,Parascolopsis,qantasi,10.30000019,NA,67.5,demersal,1
1986,fbs,Parascolopsis,rufomaculata,15.5,NA,265,bathydemersal,0
1986,fbs,Parascolopsis,tanyactis,21,NA,145,demersal,0
1938,fbs,Parascolopsis,tosensis,10,NA,225,demersal,0
1901,fbs,Parascolopsis,townsendi,20,NA,255,demersal,0
1957,fbs,Parascombrops,analis,11,NA,552,demersal,NA
1897,fbs,Parascombrops,argyreus,18.29999924,NA,272.5,benthopelagic,NA
2017,fbs,Parascombrops,glossodon,9,NA,238,bathydemersal,NA
2017,fbs,Parascombrops,madagascariensis,7,NA,211.5,bathydemersal,NA
2017,fbs,Parascombrops,mochizukii,16.60000038,NA,300,bathydemersal,NA
2017,fbs,Parascombrops,nakayamai,11,NA,505,bathydemersal,NA
2017,fbs,Parascombrops,ohei,9,NA,NA,bathydemersal,NA
2017,fbs,Parascombrops,parvidens,7.5,NA,254,bathydemersal,NA
1889,fbs,Parascombrops,pellucidus,9,NA,194.5,bathydemersal,NA
1880,fbs,Parascombrops,philippinensis,13,NA,232.5,bathydemersal,NA
1912,fbs,Parascombrops,serratospinosus,7.5,NA,388,demersal,NA
1940,fbs,Parascombrops,spinosus,13,NA,315.5,bathydemersal,NA
2017,fbs,Parascombrops,yamanouei,10,NA,90,pelagic-oceanic,NA
1838,fbs,Parascorpaena,aurita,15,NA,9,reef-associated,NA
1851,fbs,Parascorpaena,bandanensis,10,NA,8,demersal,NA
1957,fbs,Parascorpaena,maculipinnis,5,NA,NA,reef-associated,NA
1938,fbs,Parascorpaena,mcadamsi,8,NA,23.5,reef-associated,NA
1855,fbs,Parascorpaena,mossambica,12,NA,9,reef-associated,NA
1961,fbs,Parascorpaena,moultoni,5,NA,8,reef-associated,NA
1829,fbs,Parascorpaena,picta,16,NA,NA,reef-associated,NA
1875,fbs,Parascorpis,typus,60,NA,110,pelagic-oceanic,NA
1888,fbs,Parascyllium,collare,85,NA,125,reef-associated,0
2008,fbs,Parascyllium,elongatum,NA,NA,NA,benthopelagic,NA
1911,fbs,Parascyllium,ferrugineum,80,NA,77.5,demersal,0
2002,fbs,Parascyllium,sparsimaculatum,NA,NA,224.5,bathydemersal,NA
1853,fbs,Parascyllium,variolatum,91,NA,NA,demersal,0
1912,fbs,Parasphyraenops,atrimanus,8.399999619,NA,NA,reef-associated,NA
1978,fbs,Parasphyraenops,incisus,NA,NA,45,demersal,NA
1795,fbs,Parastromateus,niger,75,NA,60,reef-associated,1
1953,fbs,Parasudis,fraserbrunneri,25.29999924,NA,400,bathydemersal,NA
1896,fbs,Parasudis,truculenta,25,NA,NA,demersal,NA
1989,fbs,Parataeniophorus,bertelseni,NA,NA,500,bathydemersal,NA
1956,fbs,Parataeniophorus,brevis,4.599999905,NA,700,bathypelagic,NA
1956,fbs,Parataeniophorus,gulosus,3.5,NA,700,bathypelagic,NA
1912,fbs,Parateleopus,microstomus,NA,NA,NA,bathypelagic,NA
1887,fbs,Paratrachichthys,fernandezianus,NA,NA,NA,demersal,NA
1881,fbs,Paratrachichthys,macleayi,NA,NA,NA,pelagic-neritic,NA
1875,fbs,Paratrachichthys,trailli,24.60000038,NA,260,bathypelagic,0
1997,fbs,Paratriacanthodes,abei,NA,NA,NA,demersal,NA
1934,fbs,Paratriacanthodes,herrei,8,NA,188.5,demersal,NA
1934,fbs,Paratriacanthodes,retrospinis,12,NA,669,bathydemersal,NA
1976,fbs,Paratrimma,nigrimenta,NA,NA,26.5,demersal,NA
1976,fbs,Paratrimma,urospila,NA,NA,5,demersal,NA
1860,fbs,Paratrypauchen,microcephalus,18,NA,5,demersal,1
2003,fbs,Paraulopus,atripes,14,NA,147,demersal,NA
2010,fbs,Paraulopus,balteatus,32,NA,550,pelagic-oceanic,NA
1981,fbs,Paraulopus,brevirostris,13,NA,240.5,bathydemersal,NA
1982,fbs,Paraulopus,filamentosus,12.51000023,NA,348.5,bathydemersal,NA
1956,fbs,Paraulopus,japonicus,14.60999966,NA,NA,bathydemersal,NA
1979,fbs,Paraulopus,legandi,13.23999977,NA,387.5,bathydemersal,NA
2010,fbs,Paraulopus,longianalis,16.20000076,NA,231,demersal,NA
1967,fbs,Paraulopus,maculatus,17.29999924,NA,234,bathydemersal,NA
2004,fbs,Paraulopus,melanogrammus,24.29999924,NA,395,pelagic-oceanic,NA
2010,fbs,Paraulopus,melanostomus,31.89999962,NA,NA,demersal,NA
1878,fbs,Paraulopus,nigripinnis,25,NA,325,demersal,NA
2002,fbs,Paraulopus,novaeseelandiae,NA,NA,NA,bathydemersal,NA
1953,fbs,Paraulopus,oblongus,8.5,NA,NA,demersal,NA
2002,fbs,Paraulopus,okamurai,NA,NA,NA,bathydemersal,NA
2006,fbs,Paraxenisthmus,cerberusi,2.069999933,NA,19,demersal,NA
1993,fbs,Paraxenisthmus,springeri,NA,NA,27.5,reef-associated,NA
1983,fbs,Parazanclistius,hutchinsi,34,NA,45,demersal,NA
1935,fbs,Parazen,pacificus,14,NA,322.5,bathydemersal,NA
1994,fbs,Pardachirus,balius,22,NA,26.5,demersal,NA
1916,fbs,Pardachirus,hedleyi,15,NA,11.5,demersal,NA
1802,fbs,Pardachirus,marmoratus,26,NA,8,reef-associated,1
1954,fbs,Pardachirus,morrowi,18,NA,5.5,demersal,1
1802,fbs,Pardachirus,pavoninus,25,NA,21,reef-associated,1
1908,fbs,Parenchelyurus,hepburni,4.5,NA,2.5,reef-associated,NA
1953,fbs,Parenchelyurus,hyena,3.799999952,NA,NA,benthopelagic,NA
1801,fbs,Pareques,acuminatus,23,NA,NA,reef-associated,1
1912,fbs,Pareques,fuscovittatus,20,NA,NA,benthopelagic,NA
1988,fbs,Pareques,iwamotoi,NA,NA,110.5,demersal,NA
1947,fbs,Pareques,lanfeari,40,NA,NA,demersal,1
1903,fbs,Pareques,perissa,30,NA,19.5,reef-associated,NA
1889,fbs,Pareques,umbrosus,25,NA,48,reef-associated,1
1898,fbs,Pareques,viola,25,NA,NA,reef-associated,1
2012,fbs,Parequula,elongata,8.100000381,NA,NA,pelagic-neritic,NA
1872,fbs,Parequula,melbournensis,22,NA,51.5,demersal,NA
1846,fbs,Parexocoetus,brachypterus,20,NA,10,pelagic-neritic,1
1851,fbs,Parexocoetus,hillianus,NA,NA,NA,pelagic-neritic,NA
1847,fbs,Parexocoetus,mento,11,NA,10,pelagic-neritic,1
1969,fbs,Pariah,scotius,2.5,NA,20,demersal,NA
1889,fbs,Paricelinus,hopliticus,20,NA,NA,demersal,NA
1984,fbs,Parinoberyx,horridus,NA,NA,NA,bathypelagic,NA
2010,fbs,Parioglossus,caeruleolineatus,2.710000038,NA,0.5,benthopelagic,NA
1958,fbs,Parioglossus,dotui,4,NA,2.5,benthopelagic,NA
1931,fbs,Parioglossus,formosus,4.5,NA,7.5,reef-associated,NA
2004,fbs,Parioglossus,galzini,2.349999905,NA,1.5,benthopelagic,NA
1985,fbs,Parioglossus,lineatus,NA,NA,NA,reef-associated,NA
1992,fbs,Parioglossus,neocaledonicus,NA,NA,2.5,benthopelagic,NA
1985,fbs,Parioglossus,nudus,2,NA,21,reef-associated,NA
1945,fbs,Parioglossus,palustris,2.799999952,NA,NA,reef-associated,NA
1945,fbs,Parioglossus,philippinus,3.5,NA,NA,reef-associated,NA
1921,fbs,Parioglossus,rainfordi,NA,NA,2.5,reef-associated,NA
1939,fbs,Parioglossus,raoi,3.5,NA,NA,reef-associated,NA
2010,fbs,Parioglossus,senoui,2.220000029,NA,0.5,reef-associated,NA
1994,fbs,Parioglossus,sinensis,NA,NA,NA,benthopelagic,NA
1912,fbs,Parioglossus,taeniatus,NA,NA,NA,reef-associated,NA
1985,fbs,Parioglossus,verticalis,NA,NA,1,reef-associated,NA
2010,fbs,Parioglossus,winterbottomi,NA,NA,NA,benthopelagic,NA
1944,fbs,Paristiopterus,gallipavo,100,NA,160,demersal,1
1872,fbs,Paristiopterus,labiosus,100,NA,95,demersal,1
1951,fbs,Parkraemeria,ornata,3.430000067,NA,1,benthopelagic,NA
2013,fbs,Parkraemeria,rhinoceros,2.579999924,NA,8.5,benthopelagic,NA
2013,fbs,Parkraemeria,saltator,4,NA,1,benthopelagic,NA
1975,fbs,Parma,alboscapularis,22,NA,22.5,reef-associated,NA
1979,fbs,Parma,bicolor,14,NA,22.5,reef-associated,NA
1987,fbs,Parma,kermadecensis,22,NA,11.5,reef-associated,NA
1929,fbs,Parma,mccullochi,20,NA,13.5,reef-associated,NA
1862,fbs,Parma,microlepis,14,NA,16,reef-associated,NA
1975,fbs,Parma,occidentalis,13,NA,8,reef-associated,NA
1929,fbs,Parma,oligolepis,16.5,NA,11,reef-associated,NA
1862,fbs,Parma,polylepis,21,NA,20.5,reef-associated,NA
1867,fbs,Parma,unifasciata,18,NA,15.5,reef-associated,NA
1863,fbs,Parma,victoriae,20,NA,19,reef-associated,NA
2007,fbs,Parmaturus,albimarginatus,57.70000076,NA,661,bathydemersal,NA
2007,fbs,Parmaturus,albipenis,41.5,NA,710,bathydemersal,NA
2007,fbs,Parmaturus,bigus,NA,NA,NA,bathydemersal,NA
1979,fbs,Parmaturus,campechiensis,16,NA,NA,bathydemersal,0
2007,fbs,Parmaturus,lanatus,36,NA,NA,bathydemersal,NA
1985,fbs,Parmaturus,macmillani,45,NA,1085,bathydemersal,NA
1966,fbs,Parmaturus,melanobranchus,NA,NA,675,bathydemersal,0
2018,fbs,Parmaturus,nigripalatum,54.79999924,NA,180,bathydemersal,NA
1906,fbs,Parmaturus,pilosus,64,NA,NA,bathydemersal,0
1892,fbs,Parmaturus,xaniurus,45,NA,669,bathydemersal,0
1991,fbs,Parmops,coruscans,4.820000172,NA,NA,demersal,NA
2001,fbs,Parmops,echinatus,NA,NA,NA,bathypelagic,NA
1841,fbs,Parona,signata,60,NA,NA,demersal,1
1875,fbs,Paroncheilus,affinis,11,NA,160,reef-associated,NA
1951,fbs,Parophidion,schmidti,10,NA,NA,demersal,0
1810,fbs,Parophidion,vassali,25,NA,NA,demersal,0
1854,fbs,Parophrys,vetulus,49,1500,275,demersal,1
1939,fbs,Parrella,fusca,8,NA,5.5,demersal,NA
1946,fbs,Parrella,ginsburgi,8,NA,5.5,demersal,NA
1888,fbs,Parrella,lucretiae,7,NA,5.5,demersal,NA
1939,fbs,Parrella,macropteryx,4.190000057,NA,5.5,demersal,NA
1938,fbs,Parrella,maxillaris,5,NA,19,demersal,NA
2009,fbs,Parupeneus,angulatus,14.25,NA,NA,reef-associated,NA
1852,fbs,Parupeneus,barberinoides,30,NA,50.5,reef-associated,1
1801,fbs,Parupeneus,barberinus,60,NA,50.5,reef-associated,1
1846,fbs,Parupeneus,biaculeatus,19,NA,NA,reef-associated,NA
1903,fbs,Parupeneus,chrysonemus,19.60000038,NA,101.5,demersal,NA
1843,fbs,Parupeneus,chrysopleuron,55,NA,110,demersal,NA
1802,fbs,Parupeneus,ciliatus,38,2265,46.5,reef-associated,1
1831,fbs,Parupeneus,crassilabris,38,NA,40.5,reef-associated,1
1801,fbs,Parupeneus,cyclostomus,50,2265,63.5,reef-associated,1
2004,fbs,Parupeneus,diagonalis,16.5,NA,58,reef-associated,NA
1976,fbs,Parupeneus,forsskali,28,275.2999878,23,reef-associated,1
2009,fbs,Parupeneus,fraserorum,22.29999924,NA,60.5,reef-associated,NA
1802,fbs,Parupeneus,heptacanthus,36,NA,181,reef-associated,1
2018,fbs,Parupeneus,inayatae,150,NA,NA,demersal,NA
1803,fbs,Parupeneus,indicus,45,NA,20,reef-associated,1
2002,fbs,Parupeneus,insularis,30,1359,40.5,reef-associated,NA
1856,fbs,Parupeneus,jansenii,25,NA,NA,demersal,NA
2004,fbs,Parupeneus,louise,23,NA,225,reef-associated,NA
1801,fbs,Parupeneus,macronemus,40,NA,21.5,reef-associated,1
1984,fbs,Parupeneus,margaritatus,23,NA,28,reef-associated,NA
2009,fbs,Parupeneus,minys,10.64999962,NA,49,reef-associated,NA
1993,fbs,Parupeneus,moffitti,23.5,NA,175,pelagic-neritic,NA
1825,fbs,Parupeneus,multifasciatus,35,453,82,reef-associated,1
2009,fbs,Parupeneus,nansen,13.89999962,NA,43.5,reef-associated,NA
1933,fbs,Parupeneus,orientalis,24.89999962,NA,NA,demersal,NA
1831,fbs,Parupeneus,pleurostigma,33,906,60.5,reef-associated,1
1903,fbs,Parupeneus,porphyreus,51,NA,70.5,reef-associated,NA
1967,fbs,Parupeneus,posteli,15.19999981,NA,200,demersal,NA
2001,fbs,Parupeneus,procerigena,19.84000015,NA,120,demersal,NA
1801,fbs,Parupeneus,rubescens,43,NA,NA,reef-associated,1
1963,fbs,Parupeneus,seychellensis,23,NA,13.5,reef-associated,NA
2021,fbs,Parupeneus,sinai,8.300000191,NA,NA,demersal,NA
1854,fbs,Parupeneus,spilurus,50,NA,45,reef-associated,1
1801,fbs,Parupeneus,trifasciatus,35,NA,40.5,reef-associated,1
2020,fbs,Parupeneus,williamsi,23.43000031,NA,18,reef-associated,NA
1906,fbs,Parvicrepis,parvipinnis,3,NA,NA,reef-associated,NA
1964,fbs,Parvilux,boschmai,NA,NA,NA,bathypelagic,NA
1964,fbs,Parvilux,ingens,20,NA,300,pelagic-oceanic,NA
1927,fbs,Parviparma,straminea,NA,NA,NA,demersal,NA
2005,fbs,Pascua,caudilinea,2.789999962,NA,20,demersal,NA
2005,fbs,Pascua,sticta,2.799999952,NA,12,demersal,NA
1883,fbs,Pastinachus,ater,200,NA,NA,reef-associated,NA
2010,fbs,Pastinachus,gracilicaudus,74.69999695,NA,NA,benthopelagic,NA
1775,fbs,Pastinachus,sephen,183,NA,30,reef-associated,1
2005,fbs,Pastinachus,solocirostris,45,NA,NA,demersal,NA
1844,fbs,Pataecus,fronto,27,NA,60,demersal,NA
2012,fbs,Patagolycus,melastomus,43.70000076,NA,326.5,demersal,NA
1905,fbs,Patagonotothen,brevicauda,23,NA,6.5,demersal,1
1897,fbs,Patagonotothen,canina,NA,NA,NA,benthopelagic,NA
1844,fbs,Patagonotothen,cornucola,11,NA,NA,demersal,NA
1880,fbs,Patagonotothen,elegans,NA,NA,NA,benthopelagic,NA
1937,fbs,Patagonotothen,guntheri,25,NA,95,benthopelagic,NA
1916,fbs,Patagonotothen,jordani,NA,NA,NA,benthopelagic,NA
1993,fbs,Patagonotothen,kreffti,NA,NA,NA,demersal,NA
1876,fbs,Patagonotothen,longipes,NA,NA,NA,benthopelagic,NA
1913,fbs,Patagonotothen,ramsayi,44,NA,275,benthopelagic,1
1982,fbs,Patagonotothen,shagensis,15.60000038,NA,195,benthopelagic,NA
1845,fbs,Patagonotothen,sima,NA,NA,NA,benthopelagic,NA
1877,fbs,Patagonotothen,squamiceps,NA,NA,3,benthopelagic,NA
1845,fbs,Patagonotothen,tessellata,28,NA,NA,benthopelagic,NA
1993,fbs,Patagonotothen,thompsoni,NA,NA,NA,demersal,NA
1913,fbs,Patagonotothen,wiltoni,12.97000027,NA,NA,benthopelagic,NA
1860,fbs,Pateobatis,bleekeri,84,21100,NA,benthopelagic,1
1906,fbs,Pateobatis,fai,183,18500,100,reef-associated,1
2006,fbs,Pateobatis,hortlei,70.69999695,NA,4.5,demersal,NA
1909,fbs,Pateobatis,jenkinsii,130,NA,41.5,demersal,1
1852,fbs,Pateobatis,uarnacoides,119,NA,NA,demersal,NA
2001,fbs,Pavoclinus,caeruleopunctatus,NA,NA,NA,demersal,NA
1908,fbs,Pavoclinus,graminis,16,NA,NA,demersal,NA
1908,fbs,Pavoclinus,laurentii,13,NA,NA,demersal,NA
1965,fbs,Pavoclinus,litorafontis,21,NA,NA,demersal,NA
1908,fbs,Pavoclinus,mentalis,30,NA,NA,demersal,NA
1978,fbs,Pavoclinus,myae,5,NA,1.5,demersal,NA
1908,fbs,Pavoclinus,pavo,15,NA,NA,demersal,NA
1961,fbs,Pavoclinus,profundus,5,NA,30,demersal,NA
1986,fbs,Pavoclinus,smalei,5.5,NA,20,demersal,NA
1982,fbs,Pavoraja,alleni,35,NA,381,bathydemersal,NA
2008,fbs,Pavoraja,arenaria,34.29999924,NA,452,demersal,NA
2008,fbs,Pavoraja,mosaica,27.89999962,NA,352.5,bathydemersal,NA
1880,fbs,Pavoraja,nitida,36.79999924,NA,210,demersal,NA
2008,fbs,Pavoraja,pseudonitida,37.20000076,NA,362,bathydemersal,NA
2008,fbs,Pavoraja,umbrosa,36.90000153,NA,545.5,bathydemersal,NA
1999,fbs,Paxton,concilians,7.550000191,NA,63,demersal,NA
1976,fbs,Pectinantus,parini,16.29999924,NA,875,bathypelagic,NA
1983,fbs,Pectinochromis,lubbocki,3.400000095,NA,53.5,reef-associated,NA
1861,fbs,Pegasus,lancifer,9.100000381,NA,35,demersal,NA
1816,fbs,Pegasus,laternarius,8,NA,65,demersal,NA
2016,fbs,Pegasus,tetrabelos,9.800000191,NA,27.5,bathydemersal,NA
1758,fbs,Pegasus,volitans,20,NA,37,demersal,0
1954,fbs,Pegusa,cadenati,18,NA,20,demersal,1
1831,fbs,Pegusa,impar,35,NA,52.5,demersal,1
1810,fbs,Pegusa,lascaris,40,NA,177.5,demersal,1
1814,fbs,Pegusa,nasuta,20,NA,NA,demersal,NA
1863,fbs,Pegusa,triophthalma,30,NA,20,demersal,1
1979,fbs,Pelagocephalus,coheni,NA,NA,NA,demersal,NA
1981,fbs,Pelagocephalus,marki,12,NA,NA,demersal,NA
1840,fbs,Pelates,octolineatus,28,NA,NA,demersal,0
1991,fbs,Pelates,qinglanensis,NA,NA,NA,demersal,NA
1790,fbs,Pelates,quadrilineatus,30,NA,NA,reef-associated,1
1983,fbs,Pellona,dayi,13.5,NA,25,pelagic-neritic,1
1847,fbs,Pellona,ditchela,16,NA,30.5,pelagic,1
1917,fbs,Pellona,harroweri,18,33,20.5,pelagic-neritic,0
1916,fbs,Pellonula,leonensis,12.10000038,13.5,NA,pelagic,1
1868,fbs,Pellonula,vorax,12,NA,NA,pelagic,0
1911,fbs,Pelotretis,flavilatus,NA,NA,203.5,demersal,1
1899,fbs,Pelsartia,humeralis,38,NA,NA,benthopelagic,NA
1972,fbs,Peltorhamphus,latus,17.5,NA,28,demersal,NA
1862,fbs,Peltorhamphus,novaezeelandiae,NA,600,38,demersal,1
1972,fbs,Peltorhamphus,tenuis,NA,NA,16,demersal,NA
1927,fbs,Pempheris,adspersa,15.80000019,NA,35,reef-associated,NA
1877,fbs,Pempheris,adusta,17,NA,10,reef-associated,NA
1911,fbs,Pempheris,affinis,15,NA,NA,demersal,NA
1910,fbs,Pempheris,analis,20,NA,22.5,reef-associated,NA
2015,fbs,Pempheris,andilana,11,NA,5.5,pelagic-neritic,NA
2015,fbs,Pempheris,argyrea,NA,NA,5,pelagic-neritic,NA
2014,fbs,Pempheris,bexillon,13.69999981,NA,NA,pelagic-neritic,NA
2015,fbs,Pempheris,bineeshi,10.80000019,NA,20,pelagic-neritic,NA
2015,fbs,Pempheris,bruggemanni,11.80000019,NA,10.5,pelagic-neritic,NA
1790,fbs,Pempheris,compressa,20,NA,25,reef-associated,NA
2015,fbs,Pempheris,connelli,12.64999962,NA,10.5,reef-associated,NA
2014,fbs,Pempheris,convexa,11.80000019,NA,5.5,reef-associated,NA
2014,fbs,Pempheris,cuprea,NA,NA,5.5,reef-associated,NA
2014,fbs,Pempheris,darvelli,9.699999809,NA,6.5,reef-associated,NA
2014,fbs,Pempheris,eatoni,14,NA,8,reef-associated,NA
2015,fbs,Pempheris,ellipse,NA,NA,5,pelagic-neritic,NA
2017,fbs,Pempheris,familia,15.31000042,NA,13,benthopelagic,NA
2016,fbs,Pempheris,gasparinii,6.800000191,NA,NA,reef-associated,NA
2015,fbs,Pempheris,hadra,NA,NA,NA,pelagic-neritic,NA
2015,fbs,Pempheris,heemstraorum,NA,NA,5.5,reef-associated,NA
2015,fbs,Pempheris,hollemani,11.80000019,NA,5.5,pelagic-neritic,NA
2015,fbs,Pempheris,ibo,10,NA,15.5,pelagic-neritic,NA
1883,fbs,Pempheris,japonica,18,NA,NA,benthopelagic,NA
1911,fbs,Pempheris,klunzingeri,18,NA,NA,demersal,NA
2015,fbs,Pempheris,kruppi,NA,NA,10.5,reef-associated,NA
2015,fbs,Pempheris,kuriamuria,NA,NA,5.5,pelagic-neritic,NA
2015,fbs,Pempheris,leiolepis,10,NA,5.5,reef-associated,NA
1831,fbs,Pempheris,malabarica,14.69999981,NA,NA,pelagic-neritic,NA
1829,fbs,Pempheris,mangula,16,NA,NA,demersal,NA
2015,fbs,Pempheris,megalops,NA,NA,5.5,reef-associated,NA
2015,fbs,Pempheris,micromma,NA,NA,5.5,pelagic-neritic,NA
1829,fbs,Pempheris,molucca,15,NA,NA,reef-associated,NA
1879,fbs,Pempheris,multiradiata,28,NA,NA,demersal,NA
2015,fbs,Pempheris,muscat,13.19999981,NA,5.5,pelagic-neritic,NA
1831,fbs,Pempheris,nesogallica,13.85999966,NA,NA,pelagic-neritic,NA
1902,fbs,Pempheris,nyctereutes,18,NA,NA,demersal,NA
2015,fbs,Pempheris,orbis,NA,NA,5.5,pelagic-neritic,NA
1996,fbs,Pempheris,ornata,7.5,NA,19.5,demersal,NA
1831,fbs,Pempheris,otaitensis,13.10000038,NA,NA,reef-associated,NA
1831,fbs,Pempheris,oualensis,22,NA,18.5,reef-associated,1
2015,fbs,Pempheris,pathirana,14,NA,5.5,reef-associated,NA
2015,fbs,Pempheris,peza,11.39999962,NA,5.5,pelagic-neritic,NA
1885,fbs,Pempheris,poeyi,15,NA,NA,reef-associated,NA
1830,fbs,Pentapodus,porosus,27,NA,27.5,reef-associated,0
1830,fbs,Pentapodus,setosus,18,NA,27.5,reef-associated,1
1791,fbs,Pentapodus,trivittatus,28,NA,16,reef-associated,0
1824,fbs,Pentapodus,vitta,26,NA,NA,reef-associated,0
1849,fbs,Pentaprion,longimanus,15,NA,117.5,demersal,1
1932,fbs,Pentherichthys,atratus,NA,NA,NA,bathypelagic,NA
1950,fbs,Pentheroscion,mbizi,56,NA,200,demersal,1
1944,fbs,Peprilus,burti,25,NA,138.5,benthopelagic,NA
1829,fbs,Peprilus,crenulatus,15,66.80000305,74.5,pelagic-neritic,NA
1869,fbs,Peprilus,medius,25,NA,35,benthopelagic,1
1970,fbs,Peprilus,ovatus,20,NA,NA,benthopelagic,NA
1758,fbs,Peprilus,paru,30,NA,75.5,benthopelagic,1
1860,fbs,Peprilus,simillimus,28,NA,50,benthopelagic,1
1904,fbs,Peprilus,snyderi,30,NA,NA,benthopelagic,NA
1804,fbs,Peprilus,triacanthus,30,NA,217.5,benthopelagic,1
1825,fbs,Peprilus,xanthurus,19.39999962,NA,NA,pelagic-neritic,NA
1769,fbs,Percis,japonica,42,NA,384.5,bathydemersal,NA
1936,fbs,Percis,matsuii,15,NA,350,bathydemersal,NA
1825,fbs,Percophis,brasiliensis,53.29999924,NA,NA,demersal,1
1908,fbs,Pereulixia,kosiensis,20,NA,NA,demersal,NA
1824,fbs,Periophthalmodon,freycineti,25.5,NA,NA,demersal,NA
1770,fbs,Periophthalmodon,schlosseri,27,NA,1,demersal,1
1837,fbs,Periophthalmus,argentilineatus,19,NA,0.5,reef-associated,0
1766,fbs,Periophthalmus,barbarus,14.69999981,NA,NA,reef-associated,0
1853,fbs,Periophthalmus,chrysospilos,12.89999962,NA,NA,demersal,0
1935,fbs,Periophthalmus,gracilis,4.5,NA,NA,demersal,NA
1831,fbs,Periophthalmus,kalolo,14.10000038,NA,1,reef-associated,0
1935,fbs,Periophthalmus,malaccensis,9,NA,NA,demersal,NA
1935,fbs,Periophthalmus,minutus,7.800000191,NA,NA,demersal,NA
1842,fbs,Periophthalmus,modestus,10,NA,NA,demersal,0
1822,fbs,Periophthalmus,novemradiatus,10,NA,NA,demersal,0
2016,fbs,Periophthalmus,pusing,NA,NA,NA,pelagic-neritic,NA
2008,fbs,Periophthalmus,takita,6.519999981,NA,NA,pelagic-neritic,NA
1935,fbs,Periophthalmus,variabilis,7.019999981,NA,NA,demersal,NA
1941,fbs,Periophthalmus,waltoni,15,NA,NA,demersal,NA
1890,fbs,Perissias,taeniopterus,11,NA,101.5,demersal,NA
1903,fbs,Peristedion,altipinne,23,NA,150,demersal,0
1938,fbs,Peristedion,amblygenys,NA,NA,NA,demersal,NA
1961,fbs,Peristedion,antillarum,18,NA,489,bathydemersal,NA
1899,fbs,Peristedion,barbiger,13.71000004,NA,NA,demersal,NA
1860,fbs,Peristedion,brevirostre,25,NA,302.5,bathydemersal,NA
1758,fbs,Peristedion,cataphractum,40,NA,449,demersal,0
1899,fbs,Peristedion,crustosum,15.15999985,NA,395.5,bathydemersal,NA
1961,fbs,Peristedion,ecuadorense,21,73.69999695,NA,bathydemersal,NA
1896,fbs,Peristedion,gracile,20,NA,252.5,bathydemersal,NA
1967,fbs,Peristedion,greyae,23.89999962,68.40000153,NA,demersal,NA
1861,fbs,Peristedion,imberbe,22.39999962,56.90000153,260.5,bathydemersal,NA
1872,fbs,Peristedion,liorhynchus,40,NA,260,bathydemersal,0
2017,fbs,Peristedion,longicornutum,19.45999908,NA,423,bathydemersal,NA
1886,fbs,Peristedion,longispatha,15,NA,NA,bathydemersal,NA
1880,fbs,Peristedion,miniatum,30,NA,487,bathydemersal,NA
2010,fbs,Peristedion,nesium,11.78999996,NA,NA,bathydemersal,NA
1913,fbs,Peristedion,nierstraszi,22,NA,NA,bathydemersal,NA
1843,fbs,Peristedion,orientale,19,NA,310,bathydemersal,NA
1984,fbs,Peristedion,paucibarbiger,7,NA,NA,demersal,NA
1894,fbs,Peristedion,riversandersoni,NA,NA,496,bathydemersal,NA
1952,fbs,Peristedion,thompsoni,25,NA,295,bathydemersal,NA
1880,fbs,Peristedion,truncatum,17,NA,532.5,bathydemersal,NA
1967,fbs,Peristedion,unicuspis,22.39999962,91.5,NA,bathydemersal,NA
1934,fbs,Peristedion,weberi,15,NA,NA,bathydemersal,0
1952,fbs,Peristrominous,dolosus,NA,NA,NA,benthopelagic,NA
1922,fbs,Perryena,leucometopon,16,NA,NA,reef-associated,NA
1942,fbs,Persparsia,kopua,14,NA,1100,pelagic-oceanic,NA
2005,fbs,Perulibatrachus,aquilonarius,23.64999962,NA,20,benthopelagic,NA
1863,fbs,Perulibatrachus,elminensis,35,NA,NA,demersal,1
1996,fbs,Perulibatrachus,kilburni,5.599999905,NA,NA,demersal,NA
1957,fbs,Perulibatrachus,rossignoli,40,NA,NA,demersal,1
1899,fbs,Pervagor,alternans,16,NA,NA,reef-associated,NA
1854,fbs,Pervagor,aspricaudus,13,NA,13,reef-associated,NA
1854,fbs,Pervagor,janthinosoma,13,NA,14,reef-associated,NA
1986,fbs,Pervagor,marginalis,6.199999809,NA,NA,reef-associated,NA
1853,fbs,Pervagor,melanocephalus,16,NA,30,reef-associated,1
1927,fbs,Pervagor,nigrolineatus,10,NA,16.5,reef-associated,NA
1986,fbs,Pervagor,randalli,6.699999809,NA,NA,reef-associated,NA
1839,fbs,Pervagor,spilosoma,18,NA,368,reef-associated,NA
